-1.019924991769455224e+08,-6.961321514541880786e+07,-7.368627617823968828e+07,-1.446804067860360146e+08,-3.088323759619433284e+08,-3.059098679975622892e+07,6.926587767865878344e+07,2.272754929992480576e+08,1.900636559354682639e+07,-8.716154481431488693e+07,1.716118599327553213e+08,9.210870571739694476e+07,1.396524222182027623e+07,-9.341554507826179266e+07,-7.531714845956368744e+07,8.936189891856178641e+07,4.144510856904679537e+07,-8.053361802113303542e+07,-1.498469143134445548e+08,1.666782732473113835e+08,5.423757164962250739e+07,-4.135685202632509917e+07,-6.339902129531970620e+07,2.880452884811951965e+07,1.135523546124597341e+08,-2.289816292656627595e+08,3.402288214000364393e+07,-8.953453196054128930e+06,-3.870059720741652697e+07,-8.134206616817361116e+07,9.074979362861499190e+07,1.226767299661832117e+07,-1.864337348441851437e+08,-1.768667997055184543e+08,1.382769465014975965e+08,6.744429444498944283e+07,6.034466160961986519e+06,1.602742266693651378e+08,1.074811864882137924e+08,-1.789456857534465492e+08,-1.200903106092198044e+08,-1.676501120232169926e+08,2.124379887428515553e+08,1.388840425062028468e+08,1.716258272874941528e+08,1.453459799830220640e+08,4.180549038419083506e+07,1.896366427500622571e+08,-4.461422363528102636e+07,-1.441369374493447244e+08,-1.661401455683695078e+08,1.556046953951916695e+08,5.151057919518423080e+07,5.395825019886524417e+06,1.156067570031767488e+08,3.891914993741962314e+07,5.530611745518624038e+07,-9.966705120658279955e+07,-1.738691758472846150e+08,-2.916369348160699010e+07,-6.661350974276763201e+07,2.693946270805140585e+07,-8.393911259885673225e+07,-8.168005225249624252e+07,-1.625701866269897521e+08,1.062393908432875872e+08,2.529366462064017355e+07,1.078548233133041859e+08,2.622518389516251683e+08,3.248636451025856137e+08,1.933730479080269337e+08,2.056546142940286994e+08,-1.014404768753855973e+08,-1.425636124868588746e+08,-1.347672013516230136e+07,-1.341907486933553517e+08,-1.295127119882886708e+08,1.958655846394794583e+08,2.613849442448097765e+08,-1.268585455610809922e+08,-1.560994063335731812e+07,-1.526477108473099470e+08,3.743767171885096282e+07,-1.193940876517731398e+08,-3.925966127204650640e+07,1.490734938379510045e+08,-1.261595895944921672e+08,-2.987628765007440466e+06,-3.466976663589609414e+07,1.811259781408125535e+07,5.139800145081296563e+07,-7.637617859169486165e+07,5.049847304970023036e+07,-5.638238832400908321e+07,-2.470035639664069936e+07,-9.014070908881618083e+07,-3.093824621495719999e+07,3.579117679098984599e+07,-9.988231497159779072e+07
5.267533288137853146e+07,3.618122967383644544e+06,-1.592332639363885485e+07,-7.610109052772593498e+07,2.546329418600574508e+07,-7.639317632010966539e+07,-1.130377532820722274e+07,-8.793223851384581625e+07,2.512501921885185689e+07,-6.069899587603720278e+07,-3.354871479469157383e+07,5.160217498260150664e+06,9.783865725635941327e+07,-7.035420333693932742e+06,-1.060282499517582729e+07,-3.348263876696956158e+07,5.233291235080242157e+07,1.268605308705214262e+08,-4.358098233381683379e+07,1.740363466298745945e+06,2.814239096283536777e+07,-6.566176566388707608e+07,7.168012843510468304e+07,5.854152868281192333e+07,5.369140453271996975e+07,1.094118823262647167e+07,1.238035940473766029e+08,-8.257019649138839543e+07,-1.045296113429976278e+06,6.013182227428077906e+07,-2.628400666376623558e+05,-4.684192499480973929e+07,5.348032335608056746e+06,-5.408726559090560675e+07,3.564576162957537919e+07,-1.146746134752216516e+06,6.900818721850669384e+07,1.237568569456013292e+07,3.887269506614082307e+07,1.876210183118588477e+07,-8.257879941502779722e+07,-3.723844080404856801e+07,-3.961371765923750401e+07,-3.777527179829887301e+07,-3.266068806558794528e+07,1.441720107468611933e+07,6.162849645633770525e+07,-2.258797678029152378e+07,6.693527524015759677e+07,-6.480382512317614257e+07,-8.908650944254507124e+07,-4.423816546230445057e+07,1.994511634163600951e+07,-1.810258486259164289e+06,8.026083569024512544e+05,1.628540363801510260e+07,7.138517652482391894e+07,1.298384691401635297e+06,-2.212087530879759789e+07,-7.473521491829939187e+07,1.220180955455438234e+07,-1.094957483999690041e+07,4.094413810152634978e+07,8.367334575141084194e+07,-7.613692165495875478e+07,3.533337244999399781e+07,6.329832058509667218e+07,-4.881407917408318073e+07,8.641984960250722244e+06,-3.722133466137207113e+06,-4.325626076795997471e+07,8.367455419952706434e+05,1.153665031685477495e+08,2.999035180374187976e+07,1.739208891929860041e+07,-1.812263373528397456e+07,-1.788726732534045354e+07,-3.646087243362648040e+07,-3.006495539938350767e+07,-6.506737517753436416e+07,-1.637470971820507012e+07,-9.964282064422212541e+07,2.469540087365648896e+07,5.713743646006685495e+07,-5.142832996886737645e+07,-6.091944952932039648e+07,-1.023783059338975251e+08,-8.196671914400033653e+07,5.707903918929807097e+07,-3.140988243355270103e+07,-2.548160239474738017e+07,5.295739057965980470e+07,7.984741185232092440e+07,4.343214788746289909e+07,4.936871603482179344e+07,3.691698084539877623e+07,4.309172474461597204e+07,-2.458190905233895779e+07,1.947322203018001840e+07
-6.869191101604484022e+07,-1.265722880316747120e+06,-3.780480129657896236e+06,2.231025792254608497e+07,-2.485503288411253691e+07,-1.067937553760668263e+07,-3.114661717951813340e+07,3.213937452749630809e+07,-2.244739340737264603e+07,-7.766294286280545406e+06,1.204178438894949481e+07,-1.549242421733043902e+07,3.327058167907593399e+07,1.966476594600671902e+07,9.746328920359915122e+06,-1.277401876699306257e+07,-5.014545880705474317e+07,6.376684928080614656e+07,-2.708891594629999623e+07,9.558060285150958225e+06,5.543567054163561016e+07,3.943820919717510697e+06,6.326437056581930816e+07,-5.099787458625445515e+07,-2.115686196161485743e+06,-4.410942822218455374e+07,-3.001924337495124713e+07,-1.228776422225971334e+07,-5.850784201745360158e+06,5.548578325423133373e+07,-1.002570645253601670e+07,7.018191424610681832e+06,7.301048091274848580e+07,1.532384094528282247e+07,7.745171616774404049e+07,-1.611998938991708122e+07,2.044147857170569152e+07,-5.213239147794603556e+07,-8.022903909462921321e+07,6.764988965063433163e+06,2.393044411749790981e+07,1.773890007122351229e+07,-8.506655248607143760e+06,-6.174062977926892228e+06,1.921101549326739833e+07,-4.603458600467517972e+06,4.584449654196492583e+07,7.202841926286603324e+06,5.968555985915178061e+07,2.354853391042828932e+07,-3.762812088039443828e+06,-3.407714869865099899e+06,-1.482716456980351359e+07,-2.060723400363582000e+07,8.591117718046966475e+05,-1.603618511518293060e+07,3.931991317209799308e+06,3.062524453487629537e+06,1.890430616483277828e+07,-2.707861042644118145e+07,3.285103226127146557e+07,1.215082634282241575e+07,-2.850358182986683398e+07,4.554140879421588778e+07,1.135396523349980079e+07,-1.008103144464332610e+07,8.938218366753241420e+07,-1.020600128345561028e+07,1.164521689546533674e+07,1.749837593489411101e+07,1.760580753875802457e+07,-1.670283295780318975e+07,-3.719504918159931898e+07,-5.807271094594237953e+07,-2.441675061729126424e+07,5.022566090685165487e+06,-2.052859103739297017e+07,-3.436524736553323921e+06,2.296818813563234359e+07,2.494129948425769433e+07,-2.486563392404606566e+06,-1.066256574175868928e+07,-4.542273957912576199e+07,-3.024510436930196732e+07,1.189366296222856827e+07,1.804092529097259743e+06,-2.870797416327170655e+07,7.396531604173837230e+06,-2.634964483044019341e+07,-3.076123306364460848e+06,-1.112389324372571334e+07,-8.226627698343661427e+07,-4.770893873410217464e+07,9.270606687554899603e+06,-3.159025996440955997e+07,5.769123498701124638e+07,9.849780640640878119e+03,-5.420537209436886013e+06,3.564422595362215489e+07
5.272298734386375872e+04,5.329247581072870642e+06,5.026675680194520392e+06,9.807312427174588665e+06,1.550318903005945683e+07,-3.189340035406224057e+07,2.172246663785419986e+07,2.059409507018990815e+07,-1.701661342039410770e+07,-2.337913843874914572e+07,3.159759174157489091e+06,1.664841713581567397e+06,-7.095676808266391978e+06,-1.367189404188534990e+07,5.386999124227363616e+06,-9.091455408114051446e+06,-1.694284175904735550e+07,2.533780270750625059e+07,-9.938313129678695987e+04,-1.826063703413156420e+07,-7.428245463297485374e+06,1.023800620046487823e+07,3.360040191336391494e+06,-1.822445918067987263e+07,-3.130481197980876639e+07,1.782103218632460013e+07,1.906014746682919189e+07,2.386708652698957920e+07,-4.341687126963113993e+07,-2.149244964643548802e+07,-2.033380433753369376e+07,2.562199175192294177e+06,-8.713642059812316671e+06,9.576951848752861843e+06,2.506732694960713759e+07,4.562667201292404532e+07,4.527172598387654871e+06,9.710596088520411402e+06,-1.017249071275047958e+07,-3.506108763701565098e+06,2.696646172534101177e+06,-1.636020029252414964e+07,1.181097393962584995e+07,5.517829593116085045e+06,1.142668359308443777e+07,-2.912433915862325579e+07,6.171540079902589787e+05,2.373586084278775379e+07,-7.859124409016121179e+06,2.877179908666849136e+06,-5.146535587358841673e+06,-4.343294368749606423e+06,2.816837625562372059e+07,-3.645073041341779381e+07,-1.409961874758362956e+07,-1.348924626475746045e+06,3.887986452294257283e+07,-2.636095453493209183e+07,-5.521606772069631144e+06,1.863680738400112465e+07,-2.741418341056838259e+07,5.173886322035768069e+06,1.413610052446527593e+07,-1.437900701496224105e+07,-2.234183068385958206e+06,-2.215383989473510161e+07,-9.961769009931949899e+06,-1.343124247273312509e+07,-8.067547026886488311e+06,7.380538387373348698e+06,1.472539077345627733e+07,-1.855550707615359500e+07,1.748606504912922904e+07,5.398091431456968188e+06,-1.858703721626598760e+07,-1.564566041087272018e+07,3.250765964670974761e+06,8.587384604799078777e+06,4.760832856164681725e+06,3.435441350306612253e+07,-3.973732314869498461e+07,2.470297147301864624e+07,5.981034615160098299e+06,1.646098472237911634e+07,2.156365574459045753e+07,2.087848672095943615e+07,-6.746560537687418982e+06,-1.645552792162998952e+07,-1.853076594280975312e+07,-1.904134835698079318e+07,-1.559179534747485013e+05,-9.684045905068037100e+05,2.158174914291068539e+07,1.515710892655174993e+07,1.554635542762300186e+07,1.689325998212496052e+05,1.993705810146750882e+07,-2.985981208406164497e+07,2.398336336752688512e+07
2.258672662464174256e+07,-2.254156002861165628e+07,-7.479794701014738530e+06,-1.823337752108021826e+07,-3.834582186020111665e+06,-2.092876272944137454e+07,-5.971379666375532746e+06,-3.023979815328996629e+06,-2.138111527857711911e+07,1.683130219928035140e+07,5.369831253960034810e+06,-1.626922805059419200e+07,6.863047600884343497e+06,-1.233469286806884781e+07,8.459976799548739567e+06,3.004788243308620155e+07,-1.603645313830971159e+07,1.089238433918067813e+07,4.038159545874069910e+06,1.966068418171336502e+07,7.119616347895137034e+06,8.625635122280707583e+06,-5.895820342055889778e+06,5.513162726887998171e+06,-1.488594481521348469e+07,-7.143217953809948638e+06,-1.649698644506180473e+07,5.379604166955388151e+06,6.445049407863488421e+06,1.519547226626694761e+07,3.819451310072180629e+07,-6.859858761976163834e+06,-1.130011959269694984e+06,3.398379937388923950e+06,-1.364838210581089929e+07,-1.705212226141785085e+07,-9.587779025066161528e+06,7.131431156711301766e+06,-5.194122618576979265e+06,1.416096282187653892e+07,-1.073882917101499159e+06,6.439864638367640786e+06,1.317619858356789872e+07,-2.519345164823396504e+07,2.794882982466792688e+07,1.677449143293811195e+07,7.949795874122156762e+06,9.601328594677049667e+06,8.059665428346896544e+06,9.343548361901102588e+06,6.991806953499974683e+06,-1.054572364545691386e+07,7.167581575329499319e+06,1.192189220289306156e+07,-1.362957225001311675e+07,-2.238130475497664139e+07,6.520329233860368282e+07,6.576091297052840702e+06,-8.140490519976576325e+05,3.569112088617385831e+06,-2.123935970392561704e+07,1.449444820057438128e+07,-9.330035437161231413e+06,-1.507007302252876107e+05,-2.270452581459545996e+06,-1.310258966030348465e+07,-5.340433781810612418e+06,-7.582391721378672868e+06,-6.819960796916737221e+06,-3.951006891556618363e+07,-1.139622974479454756e+07,7.595246783234900795e+06,-3.445808636357315630e+07,2.538056421699637175e+07,-1.193254446450300887e+07,7.946182140505696647e+06,1.360542758830530383e+07,2.656539568651542813e+07,7.196433941739173606e+06,-1.587301869191704132e+07,-3.111996290824090131e+06,4.820796575322327204e+06,-6.351580973047018051e+05,1.920207655749546736e+07,-3.689346581250517070e+07,1.281324251327140257e+07,-1.015522627385729738e+07,-4.275264814599280246e+06,1.375271341629270278e+07,-2.670575313374506310e+06,1.465516891412327765e+06,-1.349690899972525612e+07,-1.625841600240070932e+07,-5.347679438794583082e+06,-4.610221680877676234e+06,-2.373379834795641154e+07,2.176724448307650536e+07,-1.673579424102643970e+05,6.686487925281330943e+06
-1.524563389734886773e+07,1.696981178206445277e+07,8.178691490512710065e+06,-1.182420005321734119e+06,2.196178271228881087e+06,-8.192503140743284486e+06,-9.235565459272157401e+06,-5.450376645043895580e+06,2.058928522910050303e+07,1.282045755532491393e+07,-7.187192326928686351e+06,-3.691786140203069430e+06,3.097084261243048683e+07,-1.558806790893262951e+05,6.306135401776736602e+06,1.528393308541856147e+07,-1.669434878386619966e+06,-1.678258159776902571e+07,2.599230933317260817e+06,8.448041918180119246e+06,4.476567141970533994e+05,4.448655220274440944e+06,-1.550077171826973930e+07,-8.838000454732319340e+06,-4.834099926545220660e+05,-1.563354661126224697e+07,1.840196177765799314e+07,2.658889924244409893e+06,2.883024633904612157e+06,5.184255426051712595e+06,-5.786075894516093656e+06,4.864873141080609523e+06,-6.012278267933227122e+06,-1.089152240316543728e+06,8.000226959079231136e+06,1.506764574450456910e+07,3.166393652554756403e+07,7.108900627759126015e+06,-1.904272787471653149e+07,1.252591433107597567e+07,3.557225252355495933e+06,-4.358053784213433973e+05,-1.671356818473893218e+07,-7.285600573969293386e+06,3.133482153614193201e+06,5.636318961034053005e+06,-9.465744665074195713e+06,-9.515903705363167450e+06,-4.257694633293739520e+06,-1.013695623736017267e+06,3.503608740861807484e+06,-8.166464631734283641e+06,-2.679862156621876638e+06,-7.366613374654278159e+06,-2.715716520434276666e+06,-5.477878345542643219e+06,3.207873157546610758e+07,1.370976686445753556e+06,2.095078972701615421e+06,6.065539008264001459e+06,-8.022609440586887300e+06,1.447441029978077568e+05,-1.333804032224931009e+07,-2.341812497434725054e+06,5.331252841628464870e+06,1.135464574328254722e+07,-7.618587537292573601e+06,-3.378295980038367212e+06,-1.257917226947101206e+07,3.492276934445047751e+06,-1.224406008291864395e+07,-2.091205643160180748e+07,1.645250118847045302e+07,-6.299162710097843781e+06,1.145596966222349438e+05,4.488867996278449893e+06,-9.251820579705707496e+05,-3.219295970050333533e+06,5.122632220432282425e+06,-8.119883145330482163e+06,5.928231607870060252e+05,4.835399569571432658e+06,3.995920622982728481e+07,-2.453080172074703127e+07,8.091617101044758223e+06,6.349783454264293425e+06,3.324088488739045803e+06,1.183093079774724692e+07,-5.727714853864554316e+06,2.836909830814439338e+06,-7.709681683135692962e+06,-1.267727174131879956e+07,1.905170553632753342e+07,-2.700720243189110979e+07,-1.990425655289063230e+07,-2.285097270643259864e+06,-1.383743683913496882e+07,8.999685101061567664e+06,-1.848163349305629730e+07
2.678422215953013394e+06,4.697214578649873845e+06,2.069220166180276545e+06,1.782486960285642743e+07,-1.666903278342832066e+07,-5.818804904676555656e+06,-5.552319730012802407e+06,3.418008847011924721e+06,-6.824608531911287457e+06,1.932137106820355169e+06,6.712682496371046640e+06,1.600839324320719577e+07,9.280168247645182535e+06,-1.449750215538050979e+07,9.357396687326906249e+06,-8.055654665634538978e+05,1.967273969090394676e+07,-2.723451690699400008e+07,1.780817166824208945e+07,-5.851295337113537826e+06,-8.404357018126605079e+06,6.244217162689615041e+06,-4.750412493685340509e+06,-2.093186480159315979e+06,8.949038866812124616e+04,-7.795800892805935815e+06,2.812111608030309901e+06,-1.497819168401027657e+07,2.740068926173571963e+05,4.201081773894175887e+06,-9.610575290163209662e+06,-6.854928060149205849e+06,-1.152147669255390763e+07,6.756723460868726484e+06,3.319037800378336385e+07,-1.809043760547624528e+07,7.605428468325223774e+06,9.138183703121282160e+06,-1.141222242275332659e+07,3.213815466353361495e+06,1.316667810599755030e+06,-5.362974163220628165e+06,-1.725478382948868722e+07,7.565871905224896036e+06,-1.756202796516412171e+06,-8.007613494719595648e+06,-7.117990823072032072e+06,-2.369019445831698924e+07,-1.958780895077652112e+07,-3.781199103651726153e+06,-2.853190027663386893e+06,-8.737870164626440033e+06,-1.740165823912630603e+07,2.498751918567753863e+06,-4.517975929674910381e+06,-4.511093646469641477e+06,3.492261597318142653e+06,-6.195123749269992113e+06,-6.527712375496279448e+06,-1.163507879213314131e+07,-8.290021854108320549e+06,1.910168795244562253e+07,-8.013516393639205955e+06,8.824401896694554016e+06,7.886968287492203526e+06,8.517724623979207128e+06,-4.626521707730977796e+05,1.766414826066151261e+06,6.619255881008448079e+06,-2.616297734873151407e+06,-6.443767796640323475e+06,1.200678905979776522e+06,-7.917149628622074611e+06,-8.270143698019588366e+06,1.951298405609072372e+07,-4.130899433085286058e+06,6.295470280006260611e+06,2.416391222428924870e+06,3.158569411820075475e+06,1.203032786951830424e+07,-5.769794182565594092e+06,5.001555802716793492e+06,-1.389204286465322226e+07,6.350155576832093298e+06,3.537043055920937564e+06,7.278432706281851977e+06,-1.137362936659272015e+07,6.102314790875406936e+06,2.260645173521910235e+07,-8.484932193309292779e+04,2.706334081253231037e+06,8.525679150304771960e+06,-1.296053886057227477e+07,5.249124738183609210e+06,1.981074062087449059e+07,-5.545216095455517992e+06,3.233195833536246791e+07,-4.447603881362005137e+06,1.123274776449667662e+07
-2.864388954928908497e+06,-1.202244616725598462e+07,-4.686859949311226606e+06,2.253554078427407891e+06,-8.802058128631912172e+06,-5.098362432294693775e+06,8.088305571096227504e+06,3.724678585683432408e+06,-4.903772060925663449e+06,9.834722251160562038e+06,3.912499671110563911e+06,5.700106693389468826e+06,1.511829492032024637e+07,-1.884095988412878290e+07,5.892154092432771809e+06,1.296333429582411773e+05,5.105991859865122475e+06,-2.412508284979568794e+06,-8.226450271230601706e+06,-1.052561184486282058e+06,-5.998505677141093649e+06,2.114019805399643723e+06,-4.756572287543183193e+06,6.929800220503062941e+06,-2.685878210839184467e+06,1.034384756253248313e+06,1.598214755770221166e+07,-6.654308199314947706e+05,-1.087442794427507324e+05,-7.825067736431234516e+06,-1.485593633966403455e+07,6.196933839648088440e+06,8.016077253877867945e+06,5.564064704374438152e+06,-5.707771131707662344e+07,-5.774404934078441933e+06,9.786747251808909699e+06,7.186873157407033723e+05,-9.201829029351824429e+05,-4.348168925349567086e+06,1.063085505559555814e+07,9.593622996055807453e+05,-3.321091762193326838e+06,8.277490808783707209e+06,-1.508923328474029433e+06,-3.104626925723688910e+05,4.074464918324071448e+06,-5.999387893331914209e+06,6.808128755481707864e+06,8.492311575204649940e+06,1.244077974214464193e+06,-3.406406906680853572e+06,-3.096862127333312761e+06,9.583725219652878121e+06,2.021566207473157207e+06,-1.037492014735907316e+07,3.514213912760722451e+03,-2.913923921853552107e+06,-1.233290953103708802e+06,-3.649337305904469453e+06,-2.230787941515531857e+06,-3.961553708481956739e+06,2.260644478145856410e+05,4.400291800503423437e+06,3.220975489631585777e+06,1.018140858492002822e+07,1.219554237565066665e+07,9.718835049264458939e+06,3.251071785618064925e+06,1.180083325660115108e+07,3.904380343765811995e+04,6.333333758500276133e+06,3.459211480269770138e+06,-3.629727241754455492e+06,-2.383982191427924670e+06,-1.453149098330868874e+06,-3.785375924239285756e+06,-4.867547327880957746e+05,-3.391127906042771414e+06,1.545537582484903745e+07,-6.542397772342663258e+06,1.322167017615844868e+07,-2.350690493330097292e+06,-2.439351668579428457e+06,-7.229349301435011439e+06,2.475061539918211754e+06,-1.707378669023260847e+07,-2.438395483158315998e+06,-7.975895431121971458e+06,1.842237310712535400e+06,1.456523729820198787e+05,-8.194775502582869492e+06,3.789692464341868181e+06,-2.411371202996563166e+06,-5.370841735130702145e+06,7.019909730216919445e+06,1.050286673751629330e+07,-3.992559213713299483e+06,9.606072237709648907e+06
